from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246101124610282+1861247+0,246101124610282+1860740+0,1,
124,124,,,246108924610912+1861247+0,246108924610912+1860740+0,1,
124,124,,,246108924610914+1861247+0,246108924610914+1860740+0,1,
124,124,,,246103924610411+1861249+0,246103924610401+1860743+0,1,
124,124,,,246103924610402+1861267+0,246103224610412+1860766+0,1,
124,124,,,246104624610562+1861282+0,246104624610562+1860782+0,1,
124,124,,,246108924610914+1861282+0,246108924610914+1860782+0,1,
124,124,,,246103224610411+1861284+0,246103224610411+1860784+0,1,
124,124,,,246106124610634+1861295+0,246106124610634+1860800+0,1,
124,124,,,246103224610341+1861297+0,246103224610411+1860802+0,1,
124,124,,,246103224610342+1861297+0,246103224610412+1860802+0,1,
124,124,,,246104124610413+1861298+0,246103224610413+1860802+0,1,
124,124,,,246101524611765+1861299+0,246101524610295+1860806+0,1,
124,124,,,246101524611765+1861309+1,246103624610435+1860868+1,1,
124,124,,,246101124610283+1861310+1,246101124610283+1860869+1,1,
124,124,,,246106724610844+1861310+1,246106724610844+1860869+1,1,
124,124,,,246108924610912+1861310+1,246108924610912+1860869+1,1,
124,124,,,246109524611751+1861310+1,246109524611751+1860869+1,1,
124,124,,,246109524611753+1861310+1,246109524611753+1860869+1,1,
124,124,,,246103224610411+1861312+1,246103224610341+1860872+1,1,
124,124,,,246103624610435+1873989+1,246103224610365+1860579+0,1,
124,124,,,246101524610295+1873991+1,246101524610295+1860582+0,1,
124,124,,,246106624610807+1870103+0,246106624610807+1869513+0,1,
124,124,,,246102424610527+1870149+0,246101024610527+1869557+0,1,
124,124,,,246101724610177+1870151+0,246101024610527+1869557+0,1,
124,124,,,246105124611776+1870175+0,246110024611776+1869575+0,1,
124,124,,,246103724610446+1870207+0,246103724610446+1869603+0,1,
124,124,,,246105124610586+1870208+0,246105124610586+1869604+0,1,
124,124,,,246106024610656+1870208+0,246106024610656+1869604+0,1,
124,124,,,246106024610656+1870218+0,246106024610656+1869616+0,1,
124,124,,,246108824610936+1870218+0,246108824610936+1869616+0,1,
124,124,,,246110024611776+1870218+0,246110024611776+1869616+0,1,
124,124,,,246108724610877+1870220+0,246108724610877+1869618+0,1,
124,124,,,246105124610586+1870257+0,246105124610586+1869645+0,1,
124,124,,,246105124611776+1870279+0,246108824610936+1869663+0,1,
124,124,,,246105224610527+1870280+0,246105224610527+1869664+0,1,
124,124,,,246100924610096+1870297+0,246100924610306+1869679+0,1,
124,124,,,246101724610177+1870300+0,246101024610527+1869680+0,1,
124,124,,,246108824610931+1870301+0,246108824610931+1869681+0,1,
124,124,,,246100724610074+1870336+0,246100724610074+1869712+0,1,
124,124,,,246101624610166+1870340+0,246100924610306+1869714+0,1,
124,124,,,246103524610424+1870342+0,246103524610424+1869716+0,1,
124,124,,,246105924610597+1870344+0,246105924610597+1869719+0,1,
124,124,,,246108724610877+1870344+0,246108724610877+1869719+0,1,
124,124,,,246100924610306+1870359+0,246100924610306+1869732+0,1,
124,124,,,246102424610527+1870419+0,246101024610457+1869788+0,1,
124,124,,,246105924610597+1870443+0,246105924610597+1869809+0,1,
124,124,,,246100224610026+1870455+0,246100224610026+1869820+0,1,
124,124,,,246106624610807+1870460+0,246106624610807+1869825+0,1,
124,124,,,246107224610866+1870463+0,246107224610866+1869826+0,1,
124,124,,,246110024611776+1870463+0,246110024611776+1869826+0,1,
124,124,,,246105924610597+1870465+0,246105924610597+1869828+0,1,
124,124,,,246100324610037+1870478+0,246100324610037+1869839+0,1,
124,124,,,246105124611776+1870483+0,246107224610866+1869844+0,1,
124,124,,,246105124611776+1870483+0,246108824610936+1869844+0,1,
124,124,,,246105924610597+1870484+0,246105924610597+1869846+0,1,
124,124,,,246105124610866+1870506+0,246105124610586+1869862+0,1,
124,124,,,246105924610597+1870507+0,246105924610597+1869865+0,1,
124,124,,,246108724610877+1870507+0,246108724610877+1869865+0,1,
124,124,,,246106624610807+1870527+0,246106624610807+1869879+0,1,
124,124,,,246110024611776+1870529+0,246110024611776+1869881+0,1,
124,124,,,246100924610096+1870544+0,246100924610306+1869895+0,1,
124,124,,,246102424610527+1870545+0,246101024610457+1869896+0,1,
124,124,,,246108824610931+1870551+0,246108824610931+1869897+0,1,
124,124,,,246101024610527+1870568+0,246101024610527+1869914+0,1,
124,124,,,246105124611776+1870570+0,246105124610586+1869916+0,1,
124,124,,,246105124611776+1870570+0,246108824610936+1869916+0,1,
124,124,,,246102324610306+1870632+0,246100924610306+1869965+0,1,
124,124,,,246103724610446+1870637+0,246103724610446+1869968+0,1,
124,124,,,246106024610651+1870639+0,246106024610651+1869967+0,1,
124,124,,,246106024610651+1870670+0,246106024610651+1870003+0,1,
124,124,,,246103724610446+1870702+0,246103724610446+1870032+0,1,
124,124,,,246105224610527+1870734+0,246101024610527+1870048+0,1,
124,124,,,246109424611717+1870734+0,246109424611717+1870048+0,1,
124,124,,,246106624610807+1870753+0,246106624610807+1870065+0,1,
124,124,,,246105124610586+1870756+0,246105124610586+1870066+0,1,
124,124,,,246101624610166+1873476+0,246100924610306+1869751+0,1,
124,124,,,246103524610424+1873478+0,246103524610424+1869753+0,1,
124,124,,,246105124610586+1873478+0,246105124610586+1869753+0,1,
124,124,,,246106724610843+1874108+0,246106724610843+1860611+0,1,
124,124,,,246108924610912+1874108+0,246108924610912+1860611+0,1,
124,124,,,246108924610913+1874108+0,246108924610913+1860611+0,1,
124,124,,,246103224610401+1874111+0,246103924610401+1860614+0,1,
124,124,,,246103224610402+1874111+0,246103924610402+1860614+0,1,
124,124,,,246100624610063+1874115+0,246100624610063+1860617+0,1,
124,124,,,246105024611765+1874116+0,246105024611765+1860618+0,1,
124,124,,,246103224610401+1874117+0,246103224610411+1860619+0,1,
124,124,,,246100424610051+1860525+0,246100424610051+1861018+0,1,
124,124,,,246104624610563+1860525+0,246104624610563+1861018+0,1,
124,124,,,246106124610632+1860525+0,246106124610632+1861018+0,1,
124,124,,,246106724610842+1860525+0,246106724610842+1861018+0,1,
124,124,,,246109524611753+1860525+0,246109524611753+1861018+0,1,
124,124,,,246104124610413+1860528+0,246104124610413+1861021+0,1,
124,124,,,246101524611765+1860533+0,246101524610295+1861025+0,1,
124,124,,,246101124610281+1860534+0,246101124610281+1861023+0,1,
124,124,,,246106724610842+1860534+0,246106724610842+1861023+0,1,
124,124,,,246100124610015+1860538+0,246100124610015+1861031+0,1,
124,124,,,246103224610361+1860538+0,246103224610331+1861035+0,1,
124,124,,,246105024611765+1860538+0,246105024611765+1861034+0,1,
124,124,,,246101124610283+1860539+0,246101124610283+1861032+0,1,
124,124,,,246104624610564+1860539+0,246104624610564+1861032+0,1,
124,124,,,246106724610843+1860539+0,246106724610843+1861032+0,1,
124,124,,,246106724610841+1860549+0,246106724610841+1861042+0,1,
124,124,,,246109524611753+1860549+0,246109524611753+1861042+0,1,
124,124,,,246103224610401+1860552+0,246103924610401+1861045+0,1,
124,124,,,246103224610402+1860552+0,246103924610402+1861045+0,1,
124,124,,,246104624610563+1860561+0,246104624610563+1861051+0,1,
124,124,,,246100624610063+1860562+0,246100624610063+1861052+0,1,
124,124,,,246103224610411+1860563+0,246103224610341+1861054+0,1,
124,124,,,246103224610412+1860563+0,246103224610342+1861054+0,1,
124,124,,,246106124610632+1860570+0,246106124610632+1861061+0,1,
124,124,,,246106724610841+1860570+0,246106724610841+1861061+0,1,
124,124,,,246109524611754+1860570+0,246109524611754+1861061+0,1,
124,124,,,246103224610343+1860572+0,246103424610343+1861064+0,1,
124,124,,,246103924610402+1860572+0,246103924610412+1861063+0,1,
124,124,,,246101124610283+1860575+0,246101124610283+1861067+0,1,
124,124,,,246106124610632+1860575+0,246106124610632+1861067+0,1,
124,124,,,246106724610844+1860584+0,246106724610844+1861074+0,1,
124,124,,,246109524611752+1860584+0,246109524611752+1861074+0,1,
124,124,,,246100124610015+1860593+0,246100124610015+1861083+1,1,
124,124,,,246104624610564+1860594+0,246104624610564+1861084+1,1,
124,124,,,246106124610633+1860594+0,246106124610633+1861084+1,1,
124,124,,,246105024611765+1860596+0,246105024611765+1861086+1,1,
124,124,,,246103224610341+1860597+0,246103224610401+1861087+1,1,
124,124,,,246104624610562+1860600+1,246104624610562+1861118+1,1,
124,124,,,246109524611754+1860600+1,246109524611754+1861118+1,1,
124,124,,,246104624610561+1860695+1,246104624610561+1861206+1,1,
124,124,,,246104624610563+1860695+1,246104624610563+1861206+1,1,
124,124,,,246104624610564+1860695+1,246104624610564+1861206+1,1,
124,124,,,246106124610633+1860695+1,246106124610633+1861206+1,1,
124,124,,,246106124610634+1860695+1,246106124610634+1861206+1,1,
124,124,,,246106724610844+1860695+1,246106724610844+1861206+1,1,
124,124,,,246108924610912+1860695+1,246108924610912+1861206+1,1,
124,124,,,246101124610284+1860710+1,246101124610284+1861218+1,1,
124,124,,,246106724610842+1860710+1,246106724610842+1861218+1,1,
124,124,,,246108924610913+1860710+1,246108924610913+1861218+1,1,
124,124,,,246105024611765+1860712+1,246105024611765+1861217+1,1,
124,124,,,246104624610563+1860735+1,246104624610563+1861242+0,1,
124,124,,,246106724610842+1860735+1,246106724610842+1861242+0,1,
124,124,,,246106724610844+1860735+1,246106724610844+1861242+0,1,
124,124,,,246100624610063+1860736+1,246100624610063+1861243+0,1,
124,124,,,246101524611765+1860745+0,246101524611765+1861250+0,1,
124,124,,,246104624610564+1860746+0,246104624610564+1861251+0,1,
124,124,,,246106724610844+1860746+0,246106724610844+1861251+0,1,
124,124,,,246101124610281+1860758+0,246101124610281+1861257+0,1,
124,124,,,246104624610564+1860758+0,246104624610564+1861257+0,1,
124,124,,,246106724610843+1860758+0,246106724610843+1861257+0,1,
124,124,,,246109524611753+1860758+0,246109524611753+1861257+0,1,
124,124,,,246109524611754+1860758+0,246109524611754+1861257+0,1,
124,124,,,246100624610063+1860759+0,246100624610063+1861258+0,1,
124,124,,,246105024611765+1860760+0,246105024611765+1861259+0,1,
124,124,,,246103924610401+1860761+0,246103224610401+1861260+0,1,
124,124,,,246101524611765+1860767+0,246103624610435+1861269+0,1,
124,124,,,246100424610052+1860768+0,246100424610052+1861270+0,1,
124,124,,,246101124610281+1860768+0,246101124610281+1861270+0,1,
124,124,,,246101124610282+1860768+0,246101124610282+1861270+0,1,
124,124,,,246106724610844+1860768+0,246106724610844+1861270+0,1,
124,124,,,246100124610015+1860775+0,246100124610015+1861274+0,1,
124,124,,,246108924610912+1860776+0,246108924610912+1861275+0,1,
124,124,,,246108924610914+1860776+0,246108924610914+1861275+0,1,
124,124,,,246101524611765+1860785+0,246103424610365+1861285+0,1,
124,124,,,246100424610051+1860786+0,246100424610051+1861286+0,1,
124,124,,,246101124610281+1860786+0,246101124610281+1861286+0,1,
124,124,,,246106124610632+1860786+0,246106124610632+1861286+0,1,
124,124,,,246108924610914+1860786+0,246108924610914+1861286+0,1,
124,124,,,246100424610051+1860796+0,246100424610051+1861290+0,1,
124,124,,,246104624610561+1860796+0,246104624610561+1861290+0,1,
124,124,,,246104624610564+1860796+0,246104624610564+1861290+0,1,
124,124,,,246103224610412+1860798+0,246103224610342+1861292+0,1,
124,124,,,246100424610052+1860825+0,246100424610052+1860928+0,1,
124,124,,,246101124610283+1860825+0,246101124610283+1860928+0,1,
124,124,,,246104624610562+1860825+0,246104624610562+1860928+0,1,
124,124,,,246104624610563+1860825+0,246104624610563+1860928+0,1,
124,124,,,246106124610632+1860825+0,246106124610632+1860928+0,1,
124,124,,,246108824610931+1863955+0,246108824610931+1864569+0,1,
124,124,,,246101024610527+1863960+0,246101024610107+1864574+0,1,
124,124,,,246103224610432+1860407+0,246103224610432+1860915+0,1,
124,124,,,246106824610843+1860408+0,246104724611753+1860917+0,1,
124,124,,,246106824610844+1860408+0,246104724611754+1860917+0,1,
124,124,,,246101524610295+1860414+0,246101524610295+1860918+0,1,
124,124,,,246103224610435+1860414+0,246103224610435+1860918+0,1,
124,124,,,246100524610052+1860416+0,246100524610052+1860920+0,1,
124,124,,,246101224610283+1860416+0,246101224610283+1860920+0,1,
124,124,,,246104724611753+1860416+0,246104724611753+1860920+0,1,
124,124,,,246104624610563+1860465+1,246104624610563+1860975+1,1,
124,124,,,246106124610633+1860465+1,246106124610633+1860975+1,1,
124,124,,,246106124610634+1860465+1,246106124610634+1860975+1,1,
124,124,,,246104124610413+1860469+1,246103924610413+1860978+1,1,
124,124,,,246104624610564+1860471+1,246104624610564+1860981+0,1,
124,124,,,246101524610295+1860473+1,246101524611765+1860980+0,1,
124,124,,,246100424610052+1860482+0,246100424610052+1860857+0,1,
124,124,,,246101124610282+1860482+0,246101124610282+1860857+0,1,
124,124,,,246106124610632+1860482+0,246106124610632+1860857+0,1,
124,124,,,246106724610844+1860482+0,246106724610844+1860857+0,1,
124,124,,,246100124610015+1860491+0,246100124610015+1860991+0,1,
124,124,,,246100424610052+1860492+0,246100424610052+1860992+0,1,
124,124,,,246101124610282+1860492+0,246101124610282+1860992+0,1,
124,124,,,246101124610284+1860492+0,246101124610284+1860992+0,1,
124,124,,,246104624610563+1860492+0,246104624610563+1860992+0,1,
124,124,,,246108924610912+1860492+0,246108924610912+1860992+0,1,
124,124,,,246104624610563+1860498+0,246104624610563+1860997+0,1,
124,124,,,246109524611754+1860498+0,246109524611754+1860997+0,1,
124,124,,,246104624610561+1860510+0,246104624610561+1861003+0,1,
124,124,,,246104624610563+1860510+0,246104624610563+1861003+0,1,
124,124,,,246106724610844+1860510+0,246106724610844+1861003+0,1,
124,124,,,246103224610332+1860513+0,246103224610342+1861006+0,1,
124,124,,,246101124610281+1860516+0,246101124610281+1861009+0,1,
124,124,,,246101124610283+1860516+0,246101124610283+1861009+0,1,
124,124,,,246104624610564+1860516+0,246104624610564+1861009+0,1,
124,124,,,246106724610841+1860516+0,246106724610841+1861009+0,1,
124,124,,,246106724610844+1860516+0,246106724610844+1861009+0,1,
124,124,,,246101524611765+1860524+0,246101524611765+1861017+0,1,
124,124,,,246100924610306+1869974+0,246102324610306+1870645+0,1,
124,124,,,246101024610457+1869975+0,246101724610177+1870648+0,1,
124,124,,,246105124610586+1869976+0,246105124610586+1870649+0,1,
124,124,,,246107224610866+1869976+0,246107224610866+1870649+0,1,
124,124,,,246105224610527+1869978+0,246102424610527+1870646+0,1,
124,124,,,246109424611717+1869993+0,246109424611717+1870659+0,1,
124,124,,,246103724610446+1869994+0,246103724610446+1870657+0,1,
124,124,,,246108824610936+1869995+0,246105124611776+1870658+0,1,
124,124,,,246101024610527+1870011+0,246101024610107+1870678+0,1,
124,124,,,246108824610936+1870024+0,246105124611776+1870690+0,1,
124,124,,,246101024610527+1870039+0,246101024610107+1870709+0,1,
124,124,,,246106624610807+1870039+0,246106624610807+1870709+0,1,
124,124,,,246110024611776+1870040+0,246110024611776+1870712+0,1,
124,124,,,246106624610807+1870056+0,246106624610807+1870746+0,1,
124,124,,,246103724610446+1870058+0,246103724610446+1870745+0,1,
124,124,,,246100724610074+1869534+0,246100724610084+1870133+0,1,
124,124,,,246107224610866+1869538+0,246105124610866+1870141+0,1,
124,124,,,246101024610527+1869566+0,246105224610527+1870168+0,1,
124,124,,,246108824610931+1869567+0,246108824610931+1870167+0,1,
124,124,,,246100324610037+1869620+0,246100324610037+1870222+0,1,
124,124,,,246107224610866+1869625+0,246107224610866+1870229+0,1,
124,124,,,246107224610866+1869638+0,246105124611776+1870246+0,1,
124,124,,,246101024610527+1869653+0,246101024610107+1870265+0,1,
124,124,,,246107224610866+1869654+0,246107224610866+1870268+0,1,
124,124,,,246110024611776+1869690+0,246110024611776+1870312+0,1,
124,124,,,246103724610446+1869707+0,246103724610446+1870330+0,1,
124,124,,,246110024611776+1869708+0,246105124611776+1870332+0,1,
124,124,,,246100924610306+1869724+0,246100924610096+1870349+0,1,
124,124,,,246100924610306+1869724+0,246101624610166+1870351+0,1,
124,124,,,246108724610877+1869728+0,246108724610877+1870355+0,1,
124,124,,,246105124610586+1869744+0,246105124611776+1870372+0,1,
124,124,,,246108824610936+1869744+0,246105124611776+1870372+0,1,
124,124,,,246106624610807+1869745+0,246106624610807+1870373+0,1,
124,124,,,246100224610026+1869756+0,246100224610026+1870386+0,1,
124,124,,,246106624610807+1869761+0,246106624610807+1870391+0,1,
124,124,,,246106024610656+1869762+0,246106024610656+1870394+0,1,
124,124,,,246105924610597+1869764+0,246105924610597+1870396+0,1,
124,124,,,246100324610037+1869774+0,246100324610037+1870406+0,1,
124,124,,,246110024611776+1869780+0,246105124611776+1870412+0,1,
124,124,,,246100924610306+1869797+0,246101624610166+1870431+0,1,
124,124,,,246109424611717+1869798+0,246109424611717+1870430+0,1,
124,124,,,246101024610457+1869815+0,246101024610527+1870449+0,1,
124,124,,,246105924610597+1869855+0,246105924610597+1870493+0,1,
124,124,,,246109424611717+1869871+0,246109424611717+1870520+0,1,
124,124,,,246100324610037+1869884+0,246100324610037+1870532+0,1,
124,124,,,246101024610527+1869887+0,246101024610527+1870535+0,1,
124,124,,,246103724610446+1869888+0,246103724610446+1870536+0,1,
124,124,,,246100924610306+1869905+0,246102324610306+1870557+0,1,
